institution, ror, year, count, oa status 
"University of Edinburgh",https://ror.org/01nrxwf90,2023,2778,hybrid
"University of Edinburgh",https://ror.org/01nrxwf90,2023,2670,gold
"University of Edinburgh",https://ror.org/01nrxwf90,2023,1726,green
"University of Edinburgh",https://ror.org/01nrxwf90,2023,1005,bronze
"King's College London",https://ror.org/0220mzb33,2000,1806,closed
"King's College London",https://ror.org/0220mzb33,2000,253,bronze
"King's College London",https://ror.org/0220mzb33,2000,140,green
"King's College London",https://ror.org/0220mzb33,2000,47,hybrid
"King's College London",https://ror.org/0220mzb33,2000,15,gold
"King's College London",https://ror.org/0220mzb33,2001,1834,closed
"King's College London",https://ror.org/0220mzb33,2001,251,bronze
"King's College London",https://ror.org/0220mzb33,2001,179,green
"King's College London",https://ror.org/0220mzb33,2001,45,hybrid
"King's College London",https://ror.org/0220mzb33,2001,17,gold
"King's College London",https://ror.org/0220mzb33,2002,2241,closed
"King's College London",https://ror.org/0220mzb33,2002,309,bronze
"King's College London",https://ror.org/0220mzb33,2002,160,green
"King's College London",https://ror.org/0220mzb33,2002,60,hybrid
"King's College London",https://ror.org/0220mzb33,2002,34,gold
"King's College London",https://ror.org/0220mzb33,2003,2357,closed
"King's College London",https://ror.org/0220mzb33,2003,365,bronze
"King's College London",https://ror.org/0220mzb33,2003,221,green
"King's College London",https://ror.org/0220mzb33,2003,71,hybrid
"King's College London",https://ror.org/0220mzb33,2003,23,gold
"King's College London",https://ror.org/0220mzb33,2004,2288,closed
"King's College London",https://ror.org/0220mzb33,2004,383,bronze
"King's College London",https://ror.org/0220mzb33,2004,198,green
"King's College London",https://ror.org/0220mzb33,2004,73,hybrid
"King's College London",https://ror.org/0220mzb33,2004,39,gold
"King's College London",https://ror.org/0220mzb33,2005,2335,closed
"King's College London",https://ror.org/0220mzb33,2005,409,bronze
"King's College London",https://ror.org/0220mzb33,2005,268,green
"King's College London",https://ror.org/0220mzb33,2005,84,hybrid
"King's College London",https://ror.org/0220mzb33,2005,68,gold
"King's College London",https://ror.org/0220mzb33,2006,2575,closed
"King's College London",https://ror.org/0220mzb33,2006,511,bronze
"King's College London",https://ror.org/0220mzb33,2006,321,green
"King's College London",https://ror.org/0220mzb33,2006,116,hybrid
"King's College London",https://ror.org/0220mzb33,2006,93,gold
"King's College London",https://ror.org/0220mzb33,2007,2717,closed
"King's College London",https://ror.org/0220mzb33,2007,596,bronze
"King's College London",https://ror.org/0220mzb33,2007,378,green
"King's College London",https://ror.org/0220mzb33,2007,153,hybrid
"King's College London",https://ror.org/0220mzb33,2007,120,gold
"King's College London",https://ror.org/0220mzb33,2008,2800,closed
"King's College London",https://ror.org/0220mzb33,2008,654,bronze
"King's College London",https://ror.org/0220mzb33,2008,463,green
"King's College London",https://ror.org/0220mzb33,2008,224,hybrid
"King's College London",https://ror.org/0220mzb33,2008,188,gold
"King's College London",https://ror.org/0220mzb33,2009,3120,closed
"King's College London",https://ror.org/0220mzb33,2009,702,bronze
"King's College London",https://ror.org/0220mzb33,2009,519,green
"King's College London",https://ror.org/0220mzb33,2009,260,gold
"King's College London",https://ror.org/0220mzb33,2009,256,hybrid
"King's College London",https://ror.org/0220mzb33,2010,3974,closed
"King's College London",https://ror.org/0220mzb33,2010,850,bronze
"King's College London",https://ror.org/0220mzb33,2010,588,green
"King's College London",https://ror.org/0220mzb33,2010,333,gold
"King's College London",https://ror.org/0220mzb33,2010,305,hybrid
"King's College London",https://ror.org/0220mzb33,2011,3678,closed
"King's College London",https://ror.org/0220mzb33,2011,863,bronze
"King's College London",https://ror.org/0220mzb33,2011,594,green
"King's College London",https://ror.org/0220mzb33,2011,445,gold
"King's College London",https://ror.org/0220mzb33,2011,368,hybrid
"King's College London",https://ror.org/0220mzb33,2012,3935,closed
"King's College London",https://ror.org/0220mzb33,2012,1029,bronze
"King's College London",https://ror.org/0220mzb33,2012,716,green
"King's College London",https://ror.org/0220mzb33,2012,595,gold
"King's College London",https://ror.org/0220mzb33,2012,469,hybrid
"King's College London",https://ror.org/0220mzb33,2013,3995,closed
"King's College London",https://ror.org/0220mzb33,2013,1048,bronze
"King's College London",https://ror.org/0220mzb33,2013,868,green
"King's College London",https://ror.org/0220mzb33,2013,749,gold
"King's College London",https://ror.org/0220mzb33,2013,623,hybrid
"King's College London",https://ror.org/0220mzb33,2014,3880,closed
"King's College London",https://ror.org/0220mzb33,2014,1056,bronze
"King's College London",https://ror.org/0220mzb33,2014,992,green
"King's College London",https://ror.org/0220mzb33,2014,983,gold
"King's College London",https://ror.org/0220mzb33,2014,756,hybrid
"King's College London",https://ror.org/0220mzb33,2015,3766,closed
"King's College London",https://ror.org/0220mzb33,2015,1300,green
"King's College London",https://ror.org/0220mzb33,2015,1138,gold
"King's College London",https://ror.org/0220mzb33,2015,1129,bronze
"King's College London",https://ror.org/0220mzb33,2015,924,hybrid
"King's College London",https://ror.org/0220mzb33,2016,3183,closed
"King's College London",https://ror.org/0220mzb33,2016,2042,green
"King's College London",https://ror.org/0220mzb33,2016,1486,bronze
"King's College London",https://ror.org/0220mzb33,2016,1393,gold
"King's College London",https://ror.org/0220mzb33,2016,1233,hybrid
"King's College London",https://ror.org/0220mzb33,2017,2874,closed
"King's College London",https://ror.org/0220mzb33,2017,2236,green
"King's College London",https://ror.org/0220mzb33,2017,1485,gold
"King's College London",https://ror.org/0220mzb33,2017,1406,bronze
"King's College London",https://ror.org/0220mzb33,2017,1255,hybrid
"King's College London",https://ror.org/0220mzb33,2018,3098,closed
"King's College London",https://ror.org/0220mzb33,2018,2473,green
"King's College London",https://ror.org/0220mzb33,2018,1665,gold
"King's College London",https://ror.org/0220mzb33,2018,1409,hybrid
"King's College London",https://ror.org/0220mzb33,2018,1291,bronze
"King's College London",https://ror.org/0220mzb33,2019,3584,closed
"King's College London",https://ror.org/0220mzb33,2019,2629,green
"King's College London",https://ror.org/0220mzb33,2019,2124,gold
"King's College London",https://ror.org/0220mzb33,2019,1474,hybrid
"King's College London",https://ror.org/0220mzb33,2019,1314,bronze
"King's College London",https://ror.org/0220mzb33,2020,3596,closed
"King's College London",https://ror.org/0220mzb33,2020,2895,gold
"King's College London",https://ror.org/0220mzb33,2020,2767,green
"King's College London",https://ror.org/0220mzb33,2020,2057,hybrid
"King's College London",https://ror.org/0220mzb33,2020,1374,bronze
"King's College London",https://ror.org/0220mzb33,2021,3434,closed
"King's College London",https://ror.org/0220mzb33,2021,3327,gold
"King's College London",https://ror.org/0220mzb33,2021,2571,green
"King's College London",https://ror.org/0220mzb33,2021,2496,hybrid
"King's College London",https://ror.org/0220mzb33,2021,1299,bronze
"King's College London",https://ror.org/0220mzb33,2022,3125,gold
"King's College London",https://ror.org/0220mzb33,2022,2794,closed
"King's College London",https://ror.org/0220mzb33,2022,2591,hybrid
"King's College London",https://ror.org/0220mzb33,2022,2247,green
"King's College London",https://ror.org/0220mzb33,2022,983,bronze
"King's College London",https://ror.org/0220mzb33,2023,3200,hybrid
"King's College London",https://ror.org/0220mzb33,2023,3098,closed
"King's College London",https://ror.org/0220mzb33,2023,3030,gold
"King's College London",https://ror.org/0220mzb33,2023,1294,bronze
"King's College London",https://ror.org/0220mzb33,2023,1205,green
"University of Birmingham",https://ror.org/03angcq70,2000,2007,closed
"University of Birmingham",https://ror.org/03angcq70,2000,354,bronze
"University of Birmingham",https://ror.org/03angcq70,2000,185,green
"University of Birmingham",https://ror.org/03angcq70,2000,56,hybrid
"University of Birmingham",https://ror.org/03angcq70,2000,22,gold
"University of Birmingham",https://ror.org/03angcq70,2001,1941,closed
"University of Birmingham",https://ror.org/03angcq70,2001,408,bronze
"University of Birmingham",https://ror.org/03angcq70,2001,187,green
"University of Birmingham",https://ror.org/03angcq70,2001,69,hybrid
"University of Birmingham",https://ror.org/03angcq70,2001,24,gold
"University of Birmingham",https://ror.org/03angcq70,2002,1801,closed
"University of Birmingham",https://ror.org/03angcq70,2002,434,bronze
"University of Birmingham",https://ror.org/03angcq70,2002,194,green
"University of Birmingham",https://ror.org/03angcq70,2002,71,hybrid
"University of Birmingham",https://ror.org/03angcq70,2002,38,gold
"University of Birmingham",https://ror.org/03angcq70,2003,2001,closed
"University of Birmingham",https://ror.org/03angcq70,2003,441,bronze
"University of Birmingham",https://ror.org/03angcq70,2003,235,green
"University of Birmingham",https://ror.org/03angcq70,2003,82,hybrid
"University of Birmingham",https://ror.org/03angcq70,2003,36,gold
"University of Birmingham",https://ror.org/03angcq70,2004,2001,closed
"University of Birmingham",https://ror.org/03angcq70,2004,410,bronze
"University of Birmingham",https://ror.org/03angcq70,2004,294,green
"University of Birmingham",https://ror.org/03angcq70,2004,94,hybrid
"University of Birmingham",https://ror.org/03angcq70,2004,47,gold
"University of Birmingham",https://ror.org/03angcq70,2005,2036,closed
"University of Birmingham",https://ror.org/03angcq70,2005,463,bronze
"University of Birmingham",https://ror.org/03angcq70,2005,308,green
"University of Birmingham",https://ror.org/03angcq70,2005,70,hybrid
"University of Birmingham",https://ror.org/03angcq70,2005,64,gold
"University of Birmingham",https://ror.org/03angcq70,2006,2307,closed
"University of Birmingham",https://ror.org/03angcq70,2006,467,bronze
"University of Birmingham",https://ror.org/03angcq70,2006,361,green
"University of Birmingham",https://ror.org/03angcq70,2006,102,gold
"University of Birmingham",https://ror.org/03angcq70,2006,95,hybrid
"University of Birmingham",https://ror.org/03angcq70,2007,2544,closed
"University of Birmingham",https://ror.org/03angcq70,2007,507,bronze
"University of Birmingham",https://ror.org/03angcq70,2007,441,green
"University of Birmingham",https://ror.org/03angcq70,2007,123,gold
"University of Birmingham",https://ror.org/03angcq70,2007,102,hybrid
"University of Birmingham",https://ror.org/03angcq70,2008,2507,closed
"University of Birmingham",https://ror.org/03angcq70,2008,480,bronze
"University of Birmingham",https://ror.org/03angcq70,2008,476,green
"University of Birmingham",https://ror.org/03angcq70,2008,169,gold
"University of Birmingham",https://ror.org/03angcq70,2008,123,hybrid
"University of Birmingham",https://ror.org/03angcq70,2009,2506,closed
"University of Birmingham",https://ror.org/03angcq70,2009,509,bronze
"University of Birmingham",https://ror.org/03angcq70,2009,498,green
"University of Birmingham",https://ror.org/03angcq70,2009,186,gold
"University of Birmingham",https://ror.org/03angcq70,2009,148,hybrid
"University of Birmingham",https://ror.org/03angcq70,2010,2669,closed
"University of Birmingham",https://ror.org/03angcq70,2010,590,bronze
"University of Birmingham",https://ror.org/03angcq70,2010,542,green
"University of Birmingham",https://ror.org/03angcq70,2010,301,gold
"University of Birmingham",https://ror.org/03angcq70,2010,170,hybrid
"University of Birmingham",https://ror.org/03angcq70,2011,2654,closed
"University of Birmingham",https://ror.org/03angcq70,2011,670,bronze
"University of Birmingham",https://ror.org/03angcq70,2011,559,green
"University of Birmingham",https://ror.org/03angcq70,2011,290,gold
"University of Birmingham",https://ror.org/03angcq70,2011,211,hybrid
"University of Birmingham",https://ror.org/03angcq70,2012,2844,closed
"University of Birmingham",https://ror.org/03angcq70,2012,701,bronze
"University of Birmingham",https://ror.org/03angcq70,2012,569,green
"University of Birmingham",https://ror.org/03angcq70,2012,411,gold
"University of Birmingham",https://ror.org/03angcq70,2012,310,hybrid
"University of Birmingham",https://ror.org/03angcq70,2013,2943,closed
"University of Birmingham",https://ror.org/03angcq70,2013,817,bronze
"University of Birmingham",https://ror.org/03angcq70,2013,671,green
"University of Birmingham",https://ror.org/03angcq70,2013,501,gold
"University of Birmingham",https://ror.org/03angcq70,2013,453,hybrid
"University of Birmingham",https://ror.org/03angcq70,2014,2517,closed
"University of Birmingham",https://ror.org/03angcq70,2014,915,green
"University of Birmingham",https://ror.org/03angcq70,2014,756,bronze
"University of Birmingham",https://ror.org/03angcq70,2014,608,gold
"University of Birmingham",https://ror.org/03angcq70,2014,533,hybrid
"University of Birmingham",https://ror.org/03angcq70,2015,2245,closed
"University of Birmingham",https://ror.org/03angcq70,2015,1194,green
"University of Birmingham",https://ror.org/03angcq70,2015,786,gold
"University of Birmingham",https://ror.org/03angcq70,2015,697,bronze
"University of Birmingham",https://ror.org/03angcq70,2015,616,hybrid
"University of Birmingham",https://ror.org/03angcq70,2016,2094,closed
"University of Birmingham",https://ror.org/03angcq70,2016,1561,green
"University of Birmingham",https://ror.org/03angcq70,2016,954,gold
"University of Birmingham",https://ror.org/03angcq70,2016,789,hybrid
"University of Birmingham",https://ror.org/03angcq70,2016,710,bronze
"University of Birmingham",https://ror.org/03angcq70,2017,1814,closed
"University of Birmingham",https://ror.org/03angcq70,2017,1725,green
"University of Birmingham",https://ror.org/03angcq70,2017,1070,gold
"University of Birmingham",https://ror.org/03angcq70,2017,780,hybrid
"University of Birmingham",https://ror.org/03angcq70,2017,736,bronze
"University of Birmingham",https://ror.org/03angcq70,2018,1959,closed
"University of Birmingham",https://ror.org/03angcq70,2018,1828,green
"University of Birmingham",https://ror.org/03angcq70,2018,1198,gold
"University of Birmingham",https://ror.org/03angcq70,2018,903,hybrid
"University of Birmingham",https://ror.org/03angcq70,2018,899,bronze
"University of Birmingham",https://ror.org/03angcq70,2019,2057,closed
"University of Birmingham",https://ror.org/03angcq70,2019,2015,green
"University of Birmingham",https://ror.org/03angcq70,2019,1448,gold
"University of Birmingham",https://ror.org/03angcq70,2019,887,hybrid
"University of Birmingham",https://ror.org/03angcq70,2019,769,bronze
"University of Birmingham",https://ror.org/03angcq70,2020,2185,closed
"University of Birmingham",https://ror.org/03angcq70,2020,2146,green
"University of Birmingham",https://ror.org/03angcq70,2020,1780,gold
"University of Birmingham",https://ror.org/03angcq70,2020,1189,hybrid
"University of Birmingham",https://ror.org/03angcq70,2020,834,bronze
"University of Birmingham",https://ror.org/03angcq70,2021,2200,gold
"University of Birmingham",https://ror.org/03angcq70,2021,2124,green
"University of Birmingham",https://ror.org/03angcq70,2021,2054,closed
"University of Birmingham",https://ror.org/03angcq70,2021,1335,hybrid
"University of Birmingham",https://ror.org/03angcq70,2021,754,bronze
"University of Birmingham",https://ror.org/03angcq70,2022,2115,gold
"University of Birmingham",https://ror.org/03angcq70,2022,2075,closed
"University of Birmingham",https://ror.org/03angcq70,2022,1632,hybrid
"University of Birmingham",https://ror.org/03angcq70,2022,1520,green
"University of Birmingham",https://ror.org/03angcq70,2022,528,bronze
"University of Birmingham",https://ror.org/03angcq70,2023,2277,closed
"University of Birmingham",https://ror.org/03angcq70,2023,2138,hybrid
"University of Birmingham",https://ror.org/03angcq70,2023,2095,gold
"University of Birmingham",https://ror.org/03angcq70,2023,739,green
"University of Birmingham",https://ror.org/03angcq70,2023,693,bronze
"University of Bristol",https://ror.org/0524sp257,2000,1820,closed
"University of Bristol",https://ror.org/0524sp257,2000,316,bronze
"University of Bristol",https://ror.org/0524sp257,2000,223,green
"University of Bristol",https://ror.org/0524sp257,2000,74,hybrid
"University of Bristol",https://ror.org/0524sp257,2000,58,gold
"University of Bristol",https://ror.org/0524sp257,2001,1826,closed
"University of Bristol",https://ror.org/0524sp257,2001,378,bronze
"University of Bristol",https://ror.org/0524sp257,2001,231,green
"University of Bristol",https://ror.org/0524sp257,2001,70,hybrid
"University of Bristol",https://ror.org/0524sp257,2001,22,gold
"University of Bristol",https://ror.org/0524sp257,2002,1975,closed
"University of Bristol",https://ror.org/0524sp257,2002,428,green
"University of Bristol",https://ror.org/0524sp257,2002,418,bronze
"University of Bristol",https://ror.org/0524sp257,2002,60,hybrid
"University of Bristol",https://ror.org/0524sp257,2002,44,gold
"University of Bristol",https://ror.org/0524sp257,2003,2020,closed
"University of Bristol",https://ror.org/0524sp257,2003,395,bronze
"University of Bristol",https://ror.org/0524sp257,2003,378,green
"University of Bristol",https://ror.org/0524sp257,2003,46,hybrid
"University of Bristol",https://ror.org/0524sp257,2003,24,gold
"University of Bristol",https://ror.org/0524sp257,2004,1925,closed
"University of Bristol",https://ror.org/0524sp257,2004,472,bronze
"University of Bristol",https://ror.org/0524sp257,2004,385,green
"University of Bristol",https://ror.org/0524sp257,2004,82,hybrid
"University of Bristol",https://ror.org/0524sp257,2004,37,gold
"University of Bristol",https://ror.org/0524sp257,2005,2207,closed
"University of Bristol",https://ror.org/0524sp257,2005,523,bronze
"University of Bristol",https://ror.org/0524sp257,2005,479,green
"University of Bristol",https://ror.org/0524sp257,2005,67,hybrid
"University of Bristol",https://ror.org/0524sp257,2005,48,gold
"University of Bristol",https://ror.org/0524sp257,2006,6343,closed
"University of Bristol",https://ror.org/0524sp257,2006,537,green
"University of Bristol",https://ror.org/0524sp257,2006,429,bronze
"University of Bristol",https://ror.org/0524sp257,2006,98,hybrid
"University of Bristol",https://ror.org/0524sp257,2006,52,gold
"University of Bristol",https://ror.org/0524sp257,2007,2491,closed
"University of Bristol",https://ror.org/0524sp257,2007,610,green
"University of Bristol",https://ror.org/0524sp257,2007,536,bronze
"University of Bristol",https://ror.org/0524sp257,2007,118,hybrid
"University of Bristol",https://ror.org/0524sp257,2007,106,gold
"University of Bristol",https://ror.org/0524sp257,2008,2378,closed
"University of Bristol",https://ror.org/0524sp257,2008,612,green
"University of Bristol",https://ror.org/0524sp257,2008,488,bronze
"University of Bristol",https://ror.org/0524sp257,2008,146,hybrid
"University of Bristol",https://ror.org/0524sp257,2008,143,gold
"University of Bristol",https://ror.org/0524sp257,2009,2641,closed
"University of Bristol",https://ror.org/0524sp257,2009,630,green
"University of Bristol",https://ror.org/0524sp257,2009,615,bronze
"University of Bristol",https://ror.org/0524sp257,2009,215,hybrid
"University of Bristol",https://ror.org/0524sp257,2009,186,gold
"University of Bristol",https://ror.org/0524sp257,2010,2704,closed
"University of Bristol",https://ror.org/0524sp257,2010,684,green
"University of Bristol",https://ror.org/0524sp257,2010,590,bronze
"University of Bristol",https://ror.org/0524sp257,2010,269,gold
"University of Bristol",https://ror.org/0524sp257,2010,206,hybrid
"University of Bristol",https://ror.org/0524sp257,2011,2520,closed
"University of Bristol",https://ror.org/0524sp257,2011,673,bronze
"University of Bristol",https://ror.org/0524sp257,2011,654,green
"University of Bristol",https://ror.org/0524sp257,2011,292,gold
"University of Bristol",https://ror.org/0524sp257,2011,229,hybrid
"University of Bristol",https://ror.org/0524sp257,2012,2876,closed
"University of Bristol",https://ror.org/0524sp257,2012,703,bronze
"University of Bristol",https://ror.org/0524sp257,2012,645,green
"University of Bristol",https://ror.org/0524sp257,2012,406,gold
"University of Bristol",https://ror.org/0524sp257,2012,275,hybrid
"University of Bristol",https://ror.org/0524sp257,2013,2901,closed
"University of Bristol",https://ror.org/0524sp257,2013,765,bronze
"University of Bristol",https://ror.org/0524sp257,2013,740,green
"University of Bristol",https://ror.org/0524sp257,2013,475,gold
"University of Bristol",https://ror.org/0524sp257,2013,444,hybrid
"University of Bristol",https://ror.org/0524sp257,2014,2589,closed
"University of Bristol",https://ror.org/0524sp257,2014,952,green
"University of Bristol",https://ror.org/0524sp257,2014,671,gold
"University of Bristol",https://ror.org/0524sp257,2014,661,bronze
"University of Bristol",https://ror.org/0524sp257,2014,606,hybrid
"University of Bristol",https://ror.org/0524sp257,2015,2281,closed
"University of Bristol",https://ror.org/0524sp257,2015,1195,green
"University of Bristol",https://ror.org/0524sp257,2015,842,gold
"University of Bristol",https://ror.org/0524sp257,2015,802,bronze
"University of Bristol",https://ror.org/0524sp257,2015,790,hybrid
"University of Bristol",https://ror.org/0524sp257,2016,1924,green
"University of Bristol",https://ror.org/0524sp257,2016,1611,closed
"University of Bristol",https://ror.org/0524sp257,2016,976,hybrid
"University of Bristol",https://ror.org/0524sp257,2016,887,gold
"University of Bristol",https://ror.org/0524sp257,2016,680,bronze
"University of Bristol",https://ror.org/0524sp257,2017,1943,green
"University of Bristol",https://ror.org/0524sp257,2017,1619,closed
"University of Bristol",https://ror.org/0524sp257,2017,1066,hybrid
"University of Bristol",https://ror.org/0524sp257,2017,1048,gold
"University of Bristol",https://ror.org/0524sp257,2017,681,bronze
"University of Bristol",https://ror.org/0524sp257,2018,2191,green
"University of Bristol",https://ror.org/0524sp257,2018,1562,closed
"University of Bristol",https://ror.org/0524sp257,2018,1138,gold
"University of Bristol",https://ror.org/0524sp257,2018,1097,hybrid
"University of Bristol",https://ror.org/0524sp257,2018,759,bronze
"University of Bristol",https://ror.org/0524sp257,2019,2373,green
"University of Bristol",https://ror.org/0524sp257,2019,1714,closed
"University of Bristol",https://ror.org/0524sp257,2019,1382,gold
"University of Bristol",https://ror.org/0524sp257,2019,973,hybrid
"University of Bristol",https://ror.org/0524sp257,2019,726,bronze
"University of Bristol",https://ror.org/0524sp257,2020,2591,green
"University of Bristol",https://ror.org/0524sp257,2020,1731,closed
"University of Bristol",https://ror.org/0524sp257,2020,1651,gold
"University of Bristol",https://ror.org/0524sp257,2020,1188,hybrid
"University of Bristol",https://ror.org/0524sp257,2020,767,bronze
"University of Bristol",https://ror.org/0524sp257,2021,2427,green
"University of Bristol",https://ror.org/0524sp257,2021,1953,gold
"University of Bristol",https://ror.org/0524sp257,2021,1797,closed
"University of Bristol",https://ror.org/0524sp257,2021,1409,hybrid
"University of Bristol",https://ror.org/0524sp257,2021,629,bronze
"University of Bristol",https://ror.org/0524sp257,2022,2097,green
"University of Bristol",https://ror.org/0524sp257,2022,1887,gold
"University of Bristol",https://ror.org/0524sp257,2022,1668,hybrid
"University of Bristol",https://ror.org/0524sp257,2022,1608,closed
"University of Bristol",https://ror.org/0524sp257,2022,415,bronze
"University of Bristol",https://ror.org/0524sp257,2023,2085,hybrid
"University of Bristol",https://ror.org/0524sp257,2023,1965,closed
"University of Bristol",https://ror.org/0524sp257,2023,1930,gold
"University of Bristol",https://ror.org/0524sp257,2023,1020,green
"University of Bristol",https://ror.org/0524sp257,2023,646,bronze
"University of Liverpool",https://ror.org/04xs57h96,2000,1745,closed
"University of Liverpool",https://ror.org/04xs57h96,2000,361,bronze
"University of Liverpool",https://ror.org/04xs57h96,2000,163,green
"University of Liverpool",https://ror.org/04xs57h96,2000,67,hybrid
"University of Liverpool",https://ror.org/04xs57h96,2000,19,gold
"University of Liverpool",https://ror.org/04xs57h96,2001,1744,closed
"University of Liverpool",https://ror.org/04xs57h96,2001,358,bronze
"University of Liverpool",https://ror.org/04xs57h96,2001,170,green
"University of Liverpool",https://ror.org/04xs57h96,2001,59,hybrid
"University of Liverpool",https://ror.org/04xs57h96,2001,26,gold
"University of Liverpool",https://ror.org/04xs57h96,2002,1837,closed
"University of Liverpool",https://ror.org/04xs57h96,2002,354,bronze
"University of Liverpool",https://ror.org/04xs57h96,2002,200,green
"University of Liverpool",https://ror.org/04xs57h96,2002,55,hybrid
"University of Liverpool",https://ror.org/04xs57h96,2002,28,gold
"University of Liverpool",https://ror.org/04xs57h96,2003,1889,closed
"University of Liverpool",https://ror.org/04xs57h96,2003,366,bronze
"University of Liverpool",https://ror.org/04xs57h96,2003,198,green
"University of Liverpool",https://ror.org/04xs57h96,2003,73,hybrid
"University of Liverpool",https://ror.org/04xs57h96,2003,36,gold
"University of Liverpool",https://ror.org/04xs57h96,2004,1940,closed
"University of Liverpool",https://ror.org/04xs57h96,2004,414,bronze
"University of Liverpool",https://ror.org/04xs57h96,2004,230,green
"University of Liverpool",https://ror.org/04xs57h96,2004,90,hybrid
"University of Liverpool",https://ror.org/04xs57h96,2004,42,gold
"University of Liverpool",https://ror.org/04xs57h96,2005,1928,closed
"University of Liverpool",https://ror.org/04xs57h96,2005,421,bronze
"University of Liverpool",https://ror.org/04xs57h96,2005,276,green
"University of Liverpool",https://ror.org/04xs57h96,2005,69,hybrid
"University of Liverpool",https://ror.org/04xs57h96,2005,49,gold
"University of Liverpool",https://ror.org/04xs57h96,2006,2132,closed
"University of Liverpool",https://ror.org/04xs57h96,2006,411,bronze
"University of Liverpool",https://ror.org/04xs57h96,2006,365,green
"University of Liverpool",https://ror.org/04xs57h96,2006,98,hybrid
"University of Liverpool",https://ror.org/04xs57h96,2006,83,gold
"University of Liverpool",https://ror.org/04xs57h96,2007,2294,closed
"University of Liverpool",https://ror.org/04xs57h96,2007,459,bronze
"University of Liverpool",https://ror.org/04xs57h96,2007,420,green
"University of Liverpool",https://ror.org/04xs57h96,2007,151,gold
"University of Liverpool",https://ror.org/04xs57h96,2007,119,hybrid
"University of Liverpool",https://ror.org/04xs57h96,2008,2305,closed
"University of Liverpool",https://ror.org/04xs57h96,2008,426,bronze
"University of Liverpool",https://ror.org/04xs57h96,2008,374,green
"University of Liverpool",https://ror.org/04xs57h96,2008,167,gold
"University of Liverpool",https://ror.org/04xs57h96,2008,140,hybrid
"University of Liverpool",https://ror.org/04xs57h96,2009,2424,closed
"University of Liverpool",https://ror.org/04xs57h96,2009,450,bronze
"University of Liverpool",https://ror.org/04xs57h96,2009,437,green
"University of Liverpool",https://ror.org/04xs57h96,2009,182,gold
"University of Liverpool",https://ror.org/04xs57h96,2009,171,hybrid
"University of Liverpool",https://ror.org/04xs57h96,2010,2425,closed
"University of Liverpool",https://ror.org/04xs57h96,2010,579,bronze
"University of Liverpool",https://ror.org/04xs57h96,2010,449,green
"University of Liverpool",https://ror.org/04xs57h96,2010,236,gold
"University of Liverpool",https://ror.org/04xs57h96,2010,207,hybrid
"University of Liverpool",https://ror.org/04xs57h96,2011,2493,closed
"University of Liverpool",https://ror.org/04xs57h96,2011,618,bronze
"University of Liverpool",https://ror.org/04xs57h96,2011,433,green
"University of Liverpool",https://ror.org/04xs57h96,2011,313,gold
"University of Liverpool",https://ror.org/04xs57h96,2011,228,hybrid
"University of Liverpool",https://ror.org/04xs57h96,2012,2574,closed
"University of Liverpool",https://ror.org/04xs57h96,2012,660,bronze
"University of Liverpool",https://ror.org/04xs57h96,2012,456,green
"University of Liverpool",https://ror.org/04xs57h96,2012,346,gold
"University of Liverpool",https://ror.org/04xs57h96,2012,346,hybrid
"University of Liverpool",https://ror.org/04xs57h96,2013,2806,closed
"University of Liverpool",https://ror.org/04xs57h96,2013,641,bronze
"University of Liverpool",https://ror.org/04xs57h96,2013,534,green
"University of Liverpool",https://ror.org/04xs57h96,2013,501,gold
"University of Liverpool",https://ror.org/04xs57h96,2013,465,hybrid
"University of Liverpool",https://ror.org/04xs57h96,2014,2471,closed
"University of Liverpool",https://ror.org/04xs57h96,2014,736,bronze
"University of Liverpool",https://ror.org/04xs57h96,2014,672,gold
"University of Liverpool",https://ror.org/04xs57h96,2014,570,green
"University of Liverpool",https://ror.org/04xs57h96,2014,460,hybrid
"University of Liverpool",https://ror.org/04xs57h96,2015,2570,closed
"University of Liverpool",https://ror.org/04xs57h96,2015,839,gold
"University of Liverpool",https://ror.org/04xs57h96,2015,746,bronze
"University of Liverpool",https://ror.org/04xs57h96,2015,634,green
"University of Liverpool",https://ror.org/04xs57h96,2015,548,hybrid
"University of Liverpool",https://ror.org/04xs57h96,2016,2617,closed
"University of Liverpool",https://ror.org/04xs57h96,2016,874,gold
"University of Liverpool",https://ror.org/04xs57h96,2016,785,hybrid
"University of Liverpool",https://ror.org/04xs57h96,2016,764,green
"University of Liverpool",https://ror.org/04xs57h96,2016,620,bronze
"University of Liverpool",https://ror.org/04xs57h96,2017,2356,closed
"University of Liverpool",https://ror.org/04xs57h96,2017,1081,gold
"University of Liverpool",https://ror.org/04xs57h96,2017,967,green
"University of Liverpool",https://ror.org/04xs57h96,2017,893,hybrid
"University of Liverpool",https://ror.org/04xs57h96,2017,736,bronze
"University of Liverpool",https://ror.org/04xs57h96,2018,2334,closed
"University of Liverpool",https://ror.org/04xs57h96,2018,1022,hybrid
"University of Liverpool",https://ror.org/04xs57h96,2018,1012,gold
"University of Liverpool",https://ror.org/04xs57h96,2018,992,green
"University of Liverpool",https://ror.org/04xs57h96,2018,781,bronze
"University of Liverpool",https://ror.org/04xs57h96,2019,2527,closed
"University of Liverpool",https://ror.org/04xs57h96,2019,1395,gold
"University of Liverpool",https://ror.org/04xs57h96,2019,1243,green
