institution, ror, year, count, oa status 
"Australian National University",https://ror.org/019wvm592,2020,471,hybrid
"Australian National University",https://ror.org/019wvm592,2021,2876,closed
"Australian National University",https://ror.org/019wvm592,2021,1551,green
"Australian National University",https://ror.org/019wvm592,2021,1232,gold
"Australian National University",https://ror.org/019wvm592,2021,724,bronze
"Australian National University",https://ror.org/019wvm592,2021,600,hybrid
"Australian National University",https://ror.org/019wvm592,2022,2175,closed
"Australian National University",https://ror.org/019wvm592,2022,1404,gold
"Australian National University",https://ror.org/019wvm592,2022,1220,green
"Australian National University",https://ror.org/019wvm592,2022,943,hybrid
"Australian National University",https://ror.org/019wvm592,2022,475,bronze
"Australian National University",https://ror.org/019wvm592,2023,2020,closed
"Australian National University",https://ror.org/019wvm592,2023,1488,hybrid
"Australian National University",https://ror.org/019wvm592,2023,1230,gold
"Australian National University",https://ror.org/019wvm592,2023,640,green
"Australian National University",https://ror.org/019wvm592,2023,585,bronze
"University of Western Australia",https://ror.org/047272k79,2000,1169,closed
"University of Western Australia",https://ror.org/047272k79,2000,209,bronze
"University of Western Australia",https://ror.org/047272k79,2000,70,green
"University of Western Australia",https://ror.org/047272k79,2000,41,hybrid
"University of Western Australia",https://ror.org/047272k79,2000,12,gold
"University of Western Australia",https://ror.org/047272k79,2001,1242,closed
"University of Western Australia",https://ror.org/047272k79,2001,212,bronze
"University of Western Australia",https://ror.org/047272k79,2001,61,green
"University of Western Australia",https://ror.org/047272k79,2001,42,hybrid
"University of Western Australia",https://ror.org/047272k79,2001,10,gold
"University of Western Australia",https://ror.org/047272k79,2002,1515,closed
"University of Western Australia",https://ror.org/047272k79,2002,254,bronze
"University of Western Australia",https://ror.org/047272k79,2002,126,green
"University of Western Australia",https://ror.org/047272k79,2002,58,hybrid
"University of Western Australia",https://ror.org/047272k79,2002,16,gold
"University of Western Australia",https://ror.org/047272k79,2003,1510,closed
"University of Western Australia",https://ror.org/047272k79,2003,270,bronze
"University of Western Australia",https://ror.org/047272k79,2003,118,green
"University of Western Australia",https://ror.org/047272k79,2003,46,hybrid
"University of Western Australia",https://ror.org/047272k79,2003,21,gold
"University of Western Australia",https://ror.org/047272k79,2004,1658,closed
"University of Western Australia",https://ror.org/047272k79,2004,291,bronze
"University of Western Australia",https://ror.org/047272k79,2004,129,green
"University of Western Australia",https://ror.org/047272k79,2004,51,hybrid
"University of Western Australia",https://ror.org/047272k79,2004,23,gold
"University of Western Australia",https://ror.org/047272k79,2005,1689,closed
"University of Western Australia",https://ror.org/047272k79,2005,327,bronze
"University of Western Australia",https://ror.org/047272k79,2005,142,green
"University of Western Australia",https://ror.org/047272k79,2005,46,gold
"University of Western Australia",https://ror.org/047272k79,2005,45,hybrid
"University of Western Australia",https://ror.org/047272k79,2006,1810,closed
"University of Western Australia",https://ror.org/047272k79,2006,347,bronze
"University of Western Australia",https://ror.org/047272k79,2006,177,green
"University of Western Australia",https://ror.org/047272k79,2006,87,hybrid
"University of Western Australia",https://ror.org/047272k79,2006,63,gold
"University of Western Australia",https://ror.org/047272k79,2007,1909,closed
"University of Western Australia",https://ror.org/047272k79,2007,384,bronze
"University of Western Australia",https://ror.org/047272k79,2007,204,green
"University of Western Australia",https://ror.org/047272k79,2007,102,hybrid
"University of Western Australia",https://ror.org/047272k79,2007,46,gold
"University of Western Australia",https://ror.org/047272k79,2008,1740,closed
"University of Western Australia",https://ror.org/047272k79,2008,437,bronze
"University of Western Australia",https://ror.org/047272k79,2008,398,green
"University of Western Australia",https://ror.org/047272k79,2008,101,hybrid
"University of Western Australia",https://ror.org/047272k79,2008,89,gold
"University of Western Australia",https://ror.org/047272k79,2009,2035,closed
"University of Western Australia",https://ror.org/047272k79,2009,463,bronze
"University of Western Australia",https://ror.org/047272k79,2009,307,green
"University of Western Australia",https://ror.org/047272k79,2009,117,gold
"University of Western Australia",https://ror.org/047272k79,2009,116,hybrid
"University of Western Australia",https://ror.org/047272k79,2010,2219,closed
"University of Western Australia",https://ror.org/047272k79,2010,544,bronze
"University of Western Australia",https://ror.org/047272k79,2010,325,green
"University of Western Australia",https://ror.org/047272k79,2010,192,gold
"University of Western Australia",https://ror.org/047272k79,2010,110,hybrid
"University of Western Australia",https://ror.org/047272k79,2011,2491,closed
"University of Western Australia",https://ror.org/047272k79,2011,647,bronze
"University of Western Australia",https://ror.org/047272k79,2011,367,green
"University of Western Australia",https://ror.org/047272k79,2011,232,gold
"University of Western Australia",https://ror.org/047272k79,2011,140,hybrid
"University of Western Australia",https://ror.org/047272k79,2012,2675,closed
"University of Western Australia",https://ror.org/047272k79,2012,679,bronze
"University of Western Australia",https://ror.org/047272k79,2012,454,green
"University of Western Australia",https://ror.org/047272k79,2012,385,gold
"University of Western Australia",https://ror.org/047272k79,2012,181,hybrid
"University of Western Australia",https://ror.org/047272k79,2013,2575,closed
"University of Western Australia",https://ror.org/047272k79,2013,753,bronze
"University of Western Australia",https://ror.org/047272k79,2013,630,green
"University of Western Australia",https://ror.org/047272k79,2013,558,gold
"University of Western Australia",https://ror.org/047272k79,2013,218,hybrid
"University of Western Australia",https://ror.org/047272k79,2014,2707,closed
"University of Western Australia",https://ror.org/047272k79,2014,756,bronze
"University of Western Australia",https://ror.org/047272k79,2014,730,green
"University of Western Australia",https://ror.org/047272k79,2014,623,gold
"University of Western Australia",https://ror.org/047272k79,2014,260,hybrid
"University of Western Australia",https://ror.org/047272k79,2015,2661,closed
"University of Western Australia",https://ror.org/047272k79,2015,823,bronze
"University of Western Australia",https://ror.org/047272k79,2015,809,green
"University of Western Australia",https://ror.org/047272k79,2015,749,gold
"University of Western Australia",https://ror.org/047272k79,2015,314,hybrid
"University of Western Australia",https://ror.org/047272k79,2016,2785,closed
"University of Western Australia",https://ror.org/047272k79,2016,974,green
"University of Western Australia",https://ror.org/047272k79,2016,911,gold
"University of Western Australia",https://ror.org/047272k79,2016,863,bronze
"University of Western Australia",https://ror.org/047272k79,2016,373,hybrid
"University of Western Australia",https://ror.org/047272k79,2017,2769,closed
"University of Western Australia",https://ror.org/047272k79,2017,1016,green
"University of Western Australia",https://ror.org/047272k79,2017,991,gold
"University of Western Australia",https://ror.org/047272k79,2017,844,bronze
"University of Western Australia",https://ror.org/047272k79,2017,360,hybrid
"University of Western Australia",https://ror.org/047272k79,2018,2791,closed
"University of Western Australia",https://ror.org/047272k79,2018,1075,gold
"University of Western Australia",https://ror.org/047272k79,2018,1070,green
"University of Western Australia",https://ror.org/047272k79,2018,848,bronze
"University of Western Australia",https://ror.org/047272k79,2018,382,hybrid
"University of Western Australia",https://ror.org/047272k79,2019,2977,closed
"University of Western Australia",https://ror.org/047272k79,2019,1216,gold
"University of Western Australia",https://ror.org/047272k79,2019,1156,green
"University of Western Australia",https://ror.org/047272k79,2019,819,bronze
"University of Western Australia",https://ror.org/047272k79,2019,402,hybrid
"University of Western Australia",https://ror.org/047272k79,2020,2750,closed
"University of Western Australia",https://ror.org/047272k79,2020,1394,gold
"University of Western Australia",https://ror.org/047272k79,2020,1276,green
"University of Western Australia",https://ror.org/047272k79,2020,785,bronze
"University of Western Australia",https://ror.org/047272k79,2020,519,hybrid
"University of Western Australia",https://ror.org/047272k79,2021,2701,closed
"University of Western Australia",https://ror.org/047272k79,2021,1635,gold
"University of Western Australia",https://ror.org/047272k79,2021,1276,green
"University of Western Australia",https://ror.org/047272k79,2021,652,hybrid
"University of Western Australia",https://ror.org/047272k79,2021,642,bronze
"University of Western Australia",https://ror.org/047272k79,2022,2428,closed
"University of Western Australia",https://ror.org/047272k79,2022,1738,gold
"University of Western Australia",https://ror.org/047272k79,2022,1044,hybrid
"University of Western Australia",https://ror.org/047272k79,2022,1005,green
"University of Western Australia",https://ror.org/047272k79,2022,492,bronze
"University of Western Australia",https://ror.org/047272k79,2023,2315,closed
"University of Western Australia",https://ror.org/047272k79,2023,1629,gold
"University of Western Australia",https://ror.org/047272k79,2023,1561,hybrid
"University of Western Australia",https://ror.org/047272k79,2023,537,bronze
"University of Western Australia",https://ror.org/047272k79,2023,512,green
"University of Adelaide",https://ror.org/00892tw58,2000,978,closed
"University of Adelaide",https://ror.org/00892tw58,2000,184,bronze
"University of Adelaide",https://ror.org/00892tw58,2000,159,green
"University of Adelaide",https://ror.org/00892tw58,2000,40,gold
"University of Adelaide",https://ror.org/00892tw58,2000,35,hybrid
"University of Adelaide",https://ror.org/00892tw58,2001,1053,closed
"University of Adelaide",https://ror.org/00892tw58,2001,195,bronze
"University of Adelaide",https://ror.org/00892tw58,2001,184,green
"University of Adelaide",https://ror.org/00892tw58,2001,54,gold
"University of Adelaide",https://ror.org/00892tw58,2001,44,hybrid
"University of Adelaide",https://ror.org/00892tw58,2002,1229,closed
"University of Adelaide",https://ror.org/00892tw58,2002,212,green
"University of Adelaide",https://ror.org/00892tw58,2002,205,bronze
"University of Adelaide",https://ror.org/00892tw58,2002,84,gold
"University of Adelaide",https://ror.org/00892tw58,2002,32,hybrid
"University of Adelaide",https://ror.org/00892tw58,2003,1148,closed
"University of Adelaide",https://ror.org/00892tw58,2003,221,green
"University of Adelaide",https://ror.org/00892tw58,2003,218,bronze
"University of Adelaide",https://ror.org/00892tw58,2003,59,gold
"University of Adelaide",https://ror.org/00892tw58,2003,46,hybrid
"University of Adelaide",https://ror.org/00892tw58,2004,1201,closed
"University of Adelaide",https://ror.org/00892tw58,2004,304,bronze
"University of Adelaide",https://ror.org/00892tw58,2004,241,green
"University of Adelaide",https://ror.org/00892tw58,2004,51,hybrid
"University of Adelaide",https://ror.org/00892tw58,2004,28,gold
"University of Adelaide",https://ror.org/00892tw58,2005,1262,closed
"University of Adelaide",https://ror.org/00892tw58,2005,275,bronze
"University of Adelaide",https://ror.org/00892tw58,2005,266,green
"University of Adelaide",https://ror.org/00892tw58,2005,37,hybrid
"University of Adelaide",https://ror.org/00892tw58,2005,32,gold
"University of Adelaide",https://ror.org/00892tw58,2006,1445,closed
"University of Adelaide",https://ror.org/00892tw58,2006,290,green
"University of Adelaide",https://ror.org/00892tw58,2006,262,bronze
"University of Adelaide",https://ror.org/00892tw58,2006,70,hybrid
"University of Adelaide",https://ror.org/00892tw58,2006,55,gold
"University of Adelaide",https://ror.org/00892tw58,2007,1499,closed
"University of Adelaide",https://ror.org/00892tw58,2007,276,bronze
"University of Adelaide",https://ror.org/00892tw58,2007,265,green
"University of Adelaide",https://ror.org/00892tw58,2007,87,gold
"University of Adelaide",https://ror.org/00892tw58,2007,63,hybrid
"University of Adelaide",https://ror.org/00892tw58,2008,1674,closed
"University of Adelaide",https://ror.org/00892tw58,2008,303,bronze
"University of Adelaide",https://ror.org/00892tw58,2008,261,green
"University of Adelaide",https://ror.org/00892tw58,2008,104,gold
"University of Adelaide",https://ror.org/00892tw58,2008,85,hybrid
"University of Adelaide",https://ror.org/00892tw58,2009,1983,closed
"University of Adelaide",https://ror.org/00892tw58,2009,343,bronze
"University of Adelaide",https://ror.org/00892tw58,2009,279,green
"University of Adelaide",https://ror.org/00892tw58,2009,128,gold
"University of Adelaide",https://ror.org/00892tw58,2009,103,hybrid
"University of Adelaide",https://ror.org/00892tw58,2010,2170,closed
"University of Adelaide",https://ror.org/00892tw58,2010,377,bronze
"University of Adelaide",https://ror.org/00892tw58,2010,274,green
"University of Adelaide",https://ror.org/00892tw58,2010,159,gold
"University of Adelaide",https://ror.org/00892tw58,2010,112,hybrid
"University of Adelaide",https://ror.org/00892tw58,2011,2181,closed
"University of Adelaide",https://ror.org/00892tw58,2011,452,bronze
"University of Adelaide",https://ror.org/00892tw58,2011,325,green
"University of Adelaide",https://ror.org/00892tw58,2011,227,gold
"University of Adelaide",https://ror.org/00892tw58,2011,120,hybrid
"University of Adelaide",https://ror.org/00892tw58,2012,2461,closed
"University of Adelaide",https://ror.org/00892tw58,2012,541,bronze
"University of Adelaide",https://ror.org/00892tw58,2012,395,green
"University of Adelaide",https://ror.org/00892tw58,2012,323,gold
"University of Adelaide",https://ror.org/00892tw58,2012,197,hybrid
"University of Adelaide",https://ror.org/00892tw58,2013,2531,closed
"University of Adelaide",https://ror.org/00892tw58,2013,603,bronze
"University of Adelaide",https://ror.org/00892tw58,2013,487,green
"University of Adelaide",https://ror.org/00892tw58,2013,418,gold
"University of Adelaide",https://ror.org/00892tw58,2013,198,hybrid
"University of Adelaide",https://ror.org/00892tw58,2014,2652,closed
"University of Adelaide",https://ror.org/00892tw58,2014,606,bronze
"University of Adelaide",https://ror.org/00892tw58,2014,518,gold
"University of Adelaide",https://ror.org/00892tw58,2014,506,green
"University of Adelaide",https://ror.org/00892tw58,2014,203,hybrid
"University of Adelaide",https://ror.org/00892tw58,2015,2998,closed
"University of Adelaide",https://ror.org/00892tw58,2015,724,bronze
"University of Adelaide",https://ror.org/00892tw58,2015,588,gold
"University of Adelaide",https://ror.org/00892tw58,2015,526,green
"University of Adelaide",https://ror.org/00892tw58,2015,277,hybrid
"University of Adelaide",https://ror.org/00892tw58,2016,2915,closed
"University of Adelaide",https://ror.org/00892tw58,2016,708,bronze
"University of Adelaide",https://ror.org/00892tw58,2016,699,gold
"University of Adelaide",https://ror.org/00892tw58,2016,699,green
"University of Adelaide",https://ror.org/00892tw58,2016,304,hybrid
"University of Adelaide",https://ror.org/00892tw58,2017,2834,closed
"University of Adelaide",https://ror.org/00892tw58,2017,813,gold
"University of Adelaide",https://ror.org/00892tw58,2017,754,green
"University of Adelaide",https://ror.org/00892tw58,2017,747,bronze
"University of Adelaide",https://ror.org/00892tw58,2017,314,hybrid
"University of Adelaide",https://ror.org/00892tw58,2018,2808,closed
"University of Adelaide",https://ror.org/00892tw58,2018,926,gold
"University of Adelaide",https://ror.org/00892tw58,2018,793,bronze
"University of Adelaide",https://ror.org/00892tw58,2018,774,green
"University of Adelaide",https://ror.org/00892tw58,2018,314,hybrid
"University of Adelaide",https://ror.org/00892tw58,2019,3014,closed
"University of Adelaide",https://ror.org/00892tw58,2019,1103,gold
"University of Adelaide",https://ror.org/00892tw58,2019,889,green
"University of Adelaide",https://ror.org/00892tw58,2019,677,bronze
"University of Adelaide",https://ror.org/00892tw58,2019,347,hybrid
"University of Adelaide",https://ror.org/00892tw58,2020,3017,closed
"University of Adelaide",https://ror.org/00892tw58,2020,1287,gold
"University of Adelaide",https://ror.org/00892tw58,2020,1158,green
"University of Adelaide",https://ror.org/00892tw58,2020,699,bronze
"University of Adelaide",https://ror.org/00892tw58,2020,444,hybrid
"University of Adelaide",https://ror.org/00892tw58,2021,2947,closed
"University of Adelaide",https://ror.org/00892tw58,2021,1470,gold
"University of Adelaide",https://ror.org/00892tw58,2021,1085,green
"University of Adelaide",https://ror.org/00892tw58,2021,560,bronze
"University of Adelaide",https://ror.org/00892tw58,2021,499,hybrid
"University of Adelaide",https://ror.org/00892tw58,2022,2374,closed
"University of Adelaide",https://ror.org/00892tw58,2022,1427,gold
"University of Adelaide",https://ror.org/00892tw58,2022,908,hybrid
"University of Adelaide",https://ror.org/00892tw58,2022,901,green
"University of Adelaide",https://ror.org/00892tw58,2022,395,bronze
"University of Adelaide",https://ror.org/00892tw58,2023,2293,closed
"University of Adelaide",https://ror.org/00892tw58,2023,1425,hybrid
"University of Adelaide",https://ror.org/00892tw58,2023,1422,gold
"University of Adelaide",https://ror.org/00892tw58,2023,563,bronze
"University of Adelaide",https://ror.org/00892tw58,2023,468,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2000,968,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2000,183,bronze
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2000,47,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2000,19,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2000,14,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2001,937,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2001,187,bronze
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2001,63,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2001,21,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2001,14,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2002,1192,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2002,181,bronze
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2002,59,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2002,18,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2002,11,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2003,948,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2003,175,bronze
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2003,66,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2003,23,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2003,21,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2004,945,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2004,216,bronze
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2004,76,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2004,28,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2004,25,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2005,1134,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2005,197,bronze
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2005,90,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2005,28,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2005,17,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2006,1208,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2006,260,bronze
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2006,144,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2006,35,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2006,30,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2007,1271,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2007,256,bronze
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2007,144,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2007,65,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2007,32,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2008,1497,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2008,272,bronze
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2008,206,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2008,65,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2008,57,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2009,1649,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2009,326,bronze
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2009,230,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2009,89,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2009,65,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2010,1944,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2010,439,bronze
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2010,243,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2010,101,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2010,70,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2011,1845,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2011,408,bronze
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2011,285,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2011,210,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2011,109,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2012,1834,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2012,447,bronze
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2012,248,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2012,241,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2012,115,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2013,1840,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2013,491,bronze
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2013,324,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2013,298,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2013,165,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2014,1897,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2014,414,bronze
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2014,373,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2014,354,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2014,161,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2015,1734,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2015,445,bronze
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2015,341,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2015,332,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2015,196,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2016,1470,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2016,443,bronze
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2016,388,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2016,383,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2016,198,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2017,1442,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2017,436,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2017,412,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2017,367,bronze
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2017,182,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2018,1448,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2018,491,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2018,443,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2018,351,bronze
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2018,203,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2019,1574,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2019,574,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2019,505,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2019,384,bronze
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2019,216,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2020,1438,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2020,693,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2020,620,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2020,298,bronze
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2020,283,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2021,1217,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2021,707,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2021,707,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2021,347,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2021,239,bronze
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2022,878,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2022,737,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2022,533,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2022,490,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2022,145,bronze
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2023,1036,closed
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2023,761,hybrid
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2023,687,gold
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2023,399,green
"Commonwealth Scientific and Industrial Research Organisation",https://ror.org/03qn8fb07,2023,255,bronze
"Queensland University of Technology",https://ror.org/03pnv4752,2000,520,closed
"Queensland University of Technology",https://ror.org/03pnv4752,2000,74,green
"Queensland University of Technology",https://ror.org/03pnv4752,2000,69,bronze
"Queensland University of Technology",https://ror.org/03pnv4752,2000,5,hybrid
"Queensland University of Technology",https://ror.org/03pnv4752,2000,3,gold
"Queensland University of Technology",https://ror.org/03pnv4752,2001,544,closed
"Queensland University of Technology",https://ror.org/03pnv4752,2001,119,green
"Queensland University of Technology",https://ror.org/03pnv4752,2001,62,bronze
"Queensland University of Technology",https://ror.org/03pnv4752,2001,11,gold
"Queensland University of Technology",https://ror.org/03pnv4752,2001,9,hybrid
"Queensland University of Technology",https://ror.org/03pnv4752,2002,977,closed
"Queensland University of Technology",https://ror.org/03pnv4752,2002,180,green
"Queensland University of Technology",https://ror.org/03pnv4752,2002,59,bronze
"Queensland University of Technology",https://ror.org/03pnv4752,2002,15,gold
"Queensland University of Technology",https://ror.org/03pnv4752,2002,3,hybrid
"Queensland University of Technology",https://ror.org/03pnv4752,2003,860,closed
"Queensland University of Technology",https://ror.org/03pnv4752,2003,257,green
"Queensland University of Technology",https://ror.org/03pnv4752,2003,84,bronze
"Queensland University of Technology",https://ror.org/03pnv4752,2003,15,gold
"Queensland University of Technology",https://ror.org/03pnv4752,2003,12,hybrid
